ID	PRIMER	ERROR
ERR346600.735	VH-FW16	0.6363636363636364
ERR346600.728	VH-FW9	0.7
ERR346600.716	VH-FW17	0.65
ERR346600.732	VH-FW9	0.7
ERR346600.739	VH-FW9	0.65
ERR346600.736	VH-FW16	0.6363636363636364
ERR346600.729	VH-FW9	0.7
ERR346600.743	VH-FW9	0.65
ERR346600.748	VH-FW9	0.7
ERR346600.741	VH-FW9	0.65
ERR346600.740	VH-FW9	0.65
ERR346600.734	VH-FW9	0.7
ERR346600.738	VH-FW16	0.6818181818181819
ERR346600.746	VH-FW9	0.65
ERR346600.745	VH-FW16	0.6363636363636364
ERR346600.753	VH-FW16	0.6363636363636364
ERR346600.754	VH-FW16	0.6363636363636364
ERR346600.742	VH-FW17	0.65
ERR346600.747	VH-FW16	0.5909090909090908
ERR346600.762	VH-FW17	0.6
ERR346600.757	VH-FW9	0.65
ERR346600.756	VH-FW16	0.6363636363636364
ERR346600.750	VH-FW16	0.6363636363636364
ERR346600.763	VH-FW9	0.65
ERR346600.758	VH-FW16	0.5909090909090908
ERR346600.749	VH-FW9	0.7
ERR346600.760	VH-FW9	0.7
ERR346600.752	VH-FW16	0.6818181818181819
ERR346600.759	VH-FW9	0.65
ERR346600.772	VH-FW9	0.65
ERR346600.775	VH-FW17	0.6
ERR346600.771	VH-FW16	0.6818181818181819
ERR346600.781	VH-FW16	0.6363636363636364
ERR346600.764	VH-FW9	0.7
ERR346600.785	VH-FW16	0.5909090909090908
ERR346600.755	VH-FW16	0.5909090909090908
ERR346600.766	VH-FW16	0.5909090909090908
ERR346600.765	VH-FW16	0.6363636363636364
ERR346600.773	VH-FW16	0.5909090909090908
ERR346600.770	VH-FW16	0.6363636363636364
ERR346600.786	VH-FW17	0.65
ERR346600.777	VH-FW16	0.6363636363636364
ERR346600.767	VH-FW16	0.6363636363636364
ERR346600.776	VH-FW16	0.5909090909090908
ERR346600.789	VH-FW17	0.6
ERR346600.791	VH-FW9	0.65
ERR346600.774	VH-FW16	0.5909090909090908
ERR346600.803	VH-FW9	0.65
ERR346600.778	VH-FW17	0.6
ERR346600.793	VH-FW9	0.65
ERR346600.798	VH-FW16	0.6363636363636364
ERR346600.799	VH-FW9	0.7
ERR346600.779	VH-FW16	0.6818181818181819
ERR346600.790	VH-FW16	0.6818181818181819
ERR346600.787	VH-FW9	0.7
ERR346600.780	VH-FW16	0.6818181818181819
ERR346600.784	VH-FW16	0.6818181818181819
ERR346600.782	VH-FW17	0.6
ERR346600.811	VH-FW9	0.7
ERR346600.788	VH-FW9	0.65
ERR346600.808	VH-FW17	0.65
ERR346600.795	VH-FW17	0.6
ERR346600.783	VH-FW16	0.6363636363636364
ERR346600.792	VH-FW9	0.65
ERR346600.800	VH-FW16	0.6818181818181819
ERR346600.815	VH-FW9	0.65
ERR346600.796	VH-FW17	0.6
ERR346600.807	VH-FW19	0.6
ERR346600.814	VH-FW16	0.6363636363636364
ERR346600.822	VH-FW16	0.6363636363636364
ERR346600.805	VH-FW16	0.6818181818181819
ERR346600.804	VH-FW16	0.5909090909090908
ERR346600.806	VH-FW16	0.5909090909090908
ERR346600.813	VH-FW16	0.6818181818181819
ERR346600.817	VH-FW16	0.6818181818181819
ERR346600.801	VH-FW9	0.65
ERR346600.816	VH-FW9	0.7
ERR346600.823	VH-FW16	0.5909090909090908
ERR346600.831	VH-FW17	0.65
ERR346600.819	VH-FW16	0.6363636363636364
ERR346600.809	VH-FW9	0.7
ERR346600.836	VH-FW9	0.7
ERR346600.818	VH-FW17	0.6
ERR346600.829	VH-FW16	0.6363636363636364
ERR346600.848	VH-FW16	0.5909090909090908
ERR346600.825	VH-FW17	0.65
ERR346600.821	VH-FW9	0.65
ERR346600.828	VH-FW9	0.65
ERR346600.841	VH-FW16	0.6818181818181819
ERR346600.835	VH-FW17	0.65
ERR346600.842	VH-FW16	0.6363636363636364
ERR346600.832	VH-FW9	0.65
ERR346600.834	VH-FW16	0.6363636363636364
ERR346600.849	VH-FW16	0.5909090909090908
ERR346600.843	VH-FW9	0.65
ERR346600.827	VH-FW16	0.6363636363636364
ERR346600.855	VH-FW16	0.6818181818181819
ERR346600.851	VH-FW17	0.65
ERR346600.833	VH-FW15	0.6
ERR346600.856	VH-FW16	0.6363636363636364
ERR346600.844	VH-FW17	0.65
ERR346600.847	VH-FW16	0.6363636363636364
ERR346600.854	VH-FW16	0.6363636363636364
ERR346600.853	VH-FW17	0.6
ERR346600.845	VH-FW9	0.7
ERR346600.864	VH-FW16	0.6363636363636364
ERR346600.863	VH-FW13	0.44999999999999996
ERR346600.859	VH-FW16	0.5909090909090908
ERR346600.867	VH-FW16	0.5909090909090908
ERR346600.870	VH-FW15	0.55
ERR346600.839	VH-FW16	0.6363636363636364
ERR346600.861	VH-FW16	0.6818181818181819
ERR346600.869	VH-FW16	0.6818181818181819
ERR346600.857	VH-FW17	0.6
ERR346600.858	VH-FW16	0.5454545454545454
ERR346600.866	VH-FW16	0.6818181818181819
ERR346600.879	VH-FW9	0.7
ERR346600.871	VH-FW9	0.65
ERR346600.860	VH-FW16	0.6818181818181819
ERR346600.865	VH-FW16	0.6363636363636364
ERR346600.850	VH-FW9	0.65
ERR346600.873	VH-FW17	0.6
ERR346600.838	VH-FW16	0.5909090909090908
ERR346600.880	VH-FW16	0.5909090909090908
ERR346600.875	VH-FW16	0.6818181818181819
ERR346600.882	VH-FW9	0.7
ERR346600.887	VH-FW17	0.6
ERR346600.890	VH-FW16	0.6818181818181819
ERR346600.883	VH-FW16	0.6363636363636364
ERR346600.877	VH-FW16	0.6818181818181819
ERR346600.868	VH-FW16	0.6363636363636364
ERR346600.885	VH-FW9	0.65
ERR346600.872	VH-FW9	0.65
ERR346600.893	VH-FW17	0.6
ERR346600.897	VH-FW17	0.6
ERR346600.884	VH-FW9	0.7
ERR346600.888	VH-FW9	0.65
ERR346600.892	VH-FW9	0.65
ERR346600.881	VH-FW16	0.6363636363636364
ERR346600.886	VH-FW16	0.6818181818181819
ERR346600.895	VH-FW16	0.6818181818181819
ERR346600.902	VH-FW9	0.65
ERR346600.903	VH-FW9	0.65
ERR346600.898	VH-FW9	0.65
ERR346600.894	VH-FW17	0.6
ERR346600.891	VH-FW16	0.6363636363636364
ERR346600.905	VH-FW16	0.6363636363636364
ERR346600.915	VH-FW9	0.65
ERR346600.916	VH-FW16	0.6363636363636364
ERR346600.912	VH-FW9	0.7
ERR346600.904	VH-FW16	0.6818181818181819
ERR346600.906	VH-FW9	0.7
ERR346600.917	VH-FW17	0.65
ERR346600.909	VH-FW16	0.6363636363636364
ERR346600.910	VH-FW16	0.6818181818181819
ERR346600.927	VH-FW9	0.65
ERR346600.918	VH-FW16	0.5909090909090908
ERR346600.896	VH-FW16	0.5909090909090908
ERR346600.907	VH-FW16	0.6363636363636364
ERR346600.929	VH-FW16	0.6363636363636364
ERR346600.900	VH-FW16	0.6818181818181819
ERR346600.923	VH-FW17	0.6
ERR346600.925	VH-FW9	0.7
ERR346600.932	VH-FW16	0.5909090909090908
ERR346600.899	VH-FW16	0.6818181818181819
ERR346600.921	VH-FW9	0.7
ERR346600.934	VH-FW16	0.6363636363636364
ERR346600.913	VH-FW9	0.7
ERR346600.938	VH-FW16	0.6363636363636364
ERR346600.914	VH-FW17	0.6
ERR346600.928	VH-FW16	0.5909090909090908
ERR346600.922	VH-FW16	0.6818181818181819
ERR346600.943	VH-FW16	0.6363636363636364
ERR346600.930	VH-FW9	0.7
ERR346600.946	VH-FW16	0.6363636363636364
ERR346600.920	VH-FW16	0.6818181818181819
ERR346600.942	VH-FW16	0.6818181818181819
ERR346600.908	VH-FW16	0.6818181818181819
ERR346600.933	VH-FW9	0.65
ERR346600.949	VH-FW9	0.65
ERR346600.950	VH-FW16	0.5909090909090908
ERR346600.926	VH-FW17	0.6
ERR346600.955	VH-FW16	0.6363636363636364
ERR346600.940	VH-FW17	0.6
ERR346600.951	VH-FW16	0.6363636363636364
ERR346600.954	VH-FW16	0.6363636363636364
ERR346600.945	VH-FW9	0.65
ERR346600.958	VH-FW9	0.65
ERR346600.948	VH-FW9	0.65
ERR346600.935	VH-FW16	0.6818181818181819
ERR346600.944	VH-FW17	0.65
ERR346600.968	VH-FW17	0.6
ERR346600.936	VH-FW9	0.7
ERR346600.953	VH-FW16	0.6818181818181819
ERR346600.962	VH-FW16	0.6818181818181819
ERR346600.956	VH-FW16	0.6363636363636364
ERR346600.960	VH-FW16	0.5909090909090908
ERR346600.957	VH-FW9	0.7
ERR346600.975	VH-FW16	0.5909090909090908
ERR346600.952	VH-FW16	0.6363636363636364
ERR346600.976	VH-FW16	0.5909090909090908
ERR346600.971	VH-FW16	0.6818181818181819
ERR346600.963	VH-FW9	0.7
ERR346600.961	VH-FW16	0.6818181818181819
ERR346600.964	VH-FW16	0.5909090909090908
ERR346600.966	VH-FW17	0.65
ERR346600.974	VH-FW16	0.6363636363636364
ERR346600.969	VH-FW9	0.7
ERR346600.965	VH-FW16	0.5909090909090908
ERR346600.972	VH-FW16	0.5909090909090908
ERR346600.980	VH-FW9	0.65
ERR346600.978	VH-FW17	0.65
ERR346600.973	VH-FW16	0.6363636363636364
ERR346600.981	VH-FW16	0.6363636363636364
ERR346600.959	VH-FW16	0.6363636363636364
ERR346600.988	VH-FW16	0.6818181818181819
ERR346600.986	VH-FW16	0.6363636363636364
ERR346600.984	VH-FW16	0.6363636363636364
ERR346600.983	VH-FW9	0.65
ERR346600.989	VH-FW16	0.6818181818181819
ERR346600.1004	VH-FW16	0.6818181818181819
ERR346600.990	VH-FW9	0.65
ERR346600.970	VH-FW17	0.6
ERR346600.985	VH-FW16	0.6363636363636364
ERR346600.982	VH-FW16	0.6363636363636364
ERR346600.996	VH-FW16	0.5909090909090908
ERR346600.977	VH-FW16	0.6818181818181819
ERR346600.998	VH-FW16	0.5909090909090908
ERR346600.994	VH-FW9	0.65
ERR346600.987	VH-FW16	0.6363636363636364
ERR346600.1007	VH-FW9	0.65
ERR346600.1000	VH-FW17	0.6
ERR346600.1003	VH-FW9	0.65
ERR346600.1006	VH-FW16	0.6363636363636364
ERR346600.1009	VH-FW17	0.6
ERR346600.1008	VH-FW9	0.65
ERR346600.1002	VH-FW9	0.65
ERR346600.1010	VH-FW16	0.6818181818181819
ERR346600.991	VH-FW17	0.6
ERR346600.997	VH-FW9	0.7
ERR346600.999	VH-FW17	0.6
ERR346600.995	VH-FW16	0.6363636363636364
ERR346600.1013	VH-FW9	0.65
ERR346600.1020	VH-FW9	0.65
ERR346600.1021	VH-FW17	0.7
ERR346600.1001	VH-FW16	0.6363636363636364
ERR346600.1022	VH-FW16	0.6363636363636364
ERR346600.1018	VH-FW16	0.6363636363636364
ERR346600.1032	VH-FW16	0.6818181818181819
ERR346600.1016	VH-FW9	0.65
ERR346600.1028	VH-FW16	0.6363636363636364
ERR346600.1031	VH-FW16	0.6363636363636364
ERR346600.1035	VH-FW16	0.6363636363636364
ERR346600.1026	VH-FW17	0.65
ERR346600.1019	VH-FW9	0.65
ERR346600.1025	VH-FW16	0.6363636363636364
ERR346600.1005	VH-FW17	0.6
ERR346600.1014	VH-FW16	0.6818181818181819
ERR346600.1015	VH-FW16	0.6363636363636364
ERR346600.1038	VH-FW16	0.6363636363636364
ERR346600.1037	VH-FW17	0.65
ERR346600.1040	VH-FW9	0.65
ERR346600.1027	VH-FW16	0.5909090909090908
ERR346600.1023	VH-FW9	0.65
ERR346600.1029	VH-FW9	0.65
ERR346600.1041	VH-FW9	0.7
ERR346600.1043	VH-FW9	0.65
ERR346600.1042	VH-FW16	0.6363636363636364
ERR346600.1017	VH-FW16	0.6818181818181819
ERR346600.1033	VH-FW17	0.6
ERR346600.1046	VH-FW17	0.6
ERR346600.1051	VH-FW17	0.6
ERR346600.1030	VH-FW16	0.6818181818181819
ERR346600.1036	VH-FW16	0.6363636363636364
ERR346600.1044	VH-FW9	0.65
ERR346600.1055	VH-FW9	0.7
ERR346600.1058	VH-FW16	0.6363636363636364
ERR346600.1057	VH-FW16	0.5909090909090908
ERR346600.1050	VH-FW16	0.6363636363636364
ERR346600.1054	VH-FW16	0.6818181818181819
ERR346600.1039	VH-FW16	0.5909090909090908
ERR346600.1049	VH-FW9	0.65
ERR346600.1060	VH-FW16	0.6818181818181819
ERR346600.1045	VH-FW16	0.6363636363636364
ERR346600.1067	VH-FW9	0.7
ERR346600.1056	VH-FW16	0.5909090909090908
ERR346600.1047	VH-FW16	0.6363636363636364
ERR346600.1066	VH-FW16	0.5909090909090908
ERR346600.1064	VH-FW16	0.6818181818181819
ERR346600.1052	VH-FW9	0.65
ERR346600.1065	VH-FW16	0.6363636363636364
ERR346600.1053	VH-FW19	0.6
ERR346600.1048	VH-FW16	0.6363636363636364
ERR346600.1059	VH-FW9	0.7
ERR346600.1073	VH-FW16	0.6363636363636364
ERR346600.1071	VH-FW16	0.5909090909090908
ERR346600.1069	VH-FW16	0.6363636363636364
ERR346600.1063	VH-FW9	0.6
ERR346600.1072	VH-FW16	0.5909090909090908
ERR346600.1076	VH-FW17	0.6
ERR346600.1061	VH-FW16	0.6363636363636364
ERR346600.1075	VH-FW9	0.65
ERR346600.1068	VH-FW9	0.65
ERR346600.1083	VH-FW16	0.6818181818181819
ERR346600.1084	VH-FW16	0.6363636363636364
ERR346600.1070	VH-FW16	0.6818181818181819
ERR346600.1078	VH-FW16	0.5909090909090908
ERR346600.1080	VH-FW16	0.6818181818181819
ERR346600.1081	VH-FW16	0.6363636363636364
ERR346600.1062	VH-FW17	0.65
ERR346600.1093	VH-FW16	0.6818181818181819
ERR346600.1079	VH-FW16	0.6363636363636364
ERR346600.1089	VH-FW9	0.7
ERR346600.1095	VH-FW16	0.5909090909090908
ERR346600.1086	VH-FW9	0.7
ERR346600.1091	VH-FW16	0.5909090909090908
ERR346600.1098	VH-FW16	0.6363636363636364
ERR346600.1077	VH-FW16	0.6363636363636364
ERR346600.1088	VH-FW9	0.65
ERR346600.1074	VH-FW16	0.6363636363636364
ERR346600.1082	VH-FW9	0.65
ERR346600.1087	VH-FW16	0.5909090909090908
ERR346600.1099	VH-FW17	0.65
ERR346600.1100	VH-FW16	0.5909090909090908
ERR346600.1090	VH-FW9	0.7
ERR346600.1106	VH-FW16	0.6818181818181819
ERR346600.1096	VH-FW16	0.6818181818181819
ERR346600.1103	VH-FW16	0.6363636363636364
ERR346600.1101	VH-FW16	0.6363636363636364
ERR346600.1104	VH-FW9	0.65
ERR346600.1114	VH-FW15	0.55
ERR346600.1107	VH-FW16	0.6818181818181819
ERR346600.1102	VH-FW16	0.6363636363636364
ERR346600.1109	VH-FW16	0.6363636363636364
ERR346600.1112	VH-FW17	0.65
ERR346600.1110	VH-FW16	0.6363636363636364
ERR346600.1108	VH-FW17	0.65
ERR346600.1113	VH-FW9	0.7
ERR346600.1119	VH-FW17	0.6
ERR346600.1092	VH-FW16	0.6363636363636364
ERR346600.1105	VH-FW9	0.65
ERR346600.1125	VH-FW16	0.6818181818181819
ERR346600.1124	VH-FW9	0.65
ERR346600.1111	VH-FW16	0.6363636363636364
ERR346600.1116	VH-FW17	0.6
ERR346600.1127	VH-FW16	0.5909090909090908
ERR346600.1118	VH-FW16	0.6818181818181819
ERR346600.1122	VH-FW9	0.7
ERR346600.1123	VH-FW16	0.6818181818181819
ERR346600.1134	VH-FW9	0.65
ERR346600.1128	VH-FW17	0.6
ERR346600.1117	VH-FW16	0.6818181818181819
ERR346600.1115	VH-FW17	0.65
ERR346600.1136	VH-FW16	0.6363636363636364
ERR346600.1140	VH-FW9	0.65
ERR346600.1138	VH-FW16	0.6363636363636364
ERR346600.1132	VH-FW16	0.6818181818181819
ERR346600.1129	VH-FW17	0.65
ERR346600.1126	VH-FW17	0.6
ERR346600.1133	VH-FW16	0.6363636363636364
ERR346600.1141	VH-FW13	0.4
ERR346600.1145	VH-FW17	0.6
ERR346600.1156	VH-FW16	0.6363636363636364
ERR346600.1143	VH-FW9	0.7
ERR346600.1147	VH-FW9	0.7
ERR346600.1131	VH-FW17	0.6
ERR346600.1137	VH-FW16	0.6363636363636364
ERR346600.1135	VH-FW16	0.6818181818181819
ERR346600.1148	VH-FW16	0.6363636363636364
ERR346600.1150	VH-FW17	0.6
ERR346600.1151	VH-FW16	0.6363636363636364
ERR346600.1159	VH-FW9	0.7
ERR346600.1155	VH-FW9	0.6
ERR346600.1160	VH-FW9	0.65
ERR346600.1161	VH-FW9	0.7
ERR346600.1149	VH-FW13	0.6
ERR346600.1154	VH-FW9	0.65
ERR346600.1158	VH-FW16	0.5909090909090908
ERR346600.1167	VH-FW16	0.6818181818181819
ERR346600.1163	VH-FW9	0.65
ERR346600.1152	VH-FW16	0.6363636363636364
ERR346600.1153	VH-FW17	0.6
ERR346600.1162	VH-FW9	0.7
ERR346600.1146	VH-FW17	0.6
ERR346600.1171	VH-FW16	0.6818181818181819
ERR346600.1166	VH-FW17	0.6
ERR346600.1170	VH-FW14	0.6
ERR346600.1164	VH-FW16	0.4545454545454546
ERR346600.1168	VH-FW9	0.65
ERR346600.1165	VH-FW16	0.5909090909090908
ERR346600.1172	VH-FW16	0.6363636363636364
ERR346600.1178	VH-FW16	0.6363636363636364
ERR346600.1173	VH-FW9	0.65
ERR346600.1174	VH-FW9	0.7
ERR346600.1182	VH-FW16	0.5909090909090908
ERR346600.1176	VH-FW16	0.5909090909090908
ERR346600.1175	VH-FW16	0.6818181818181819
ERR346600.1179	VH-FW9	0.65
ERR346600.1169	VH-FW9	0.7
ERR346600.1185	VH-FW16	0.6818181818181819
ERR346600.1194	VH-FW16	0.6363636363636364
ERR346600.1189	VH-FW9	0.7
ERR346600.1184	VH-FW16	0.5909090909090908
ERR346600.1183	VH-FW16	0.6363636363636364
ERR346600.1197	VH-FW16	0.6818181818181819
ERR346600.1187	VH-FW16	0.6818181818181819
ERR346600.1192	VH-FW9	0.65
ERR346600.1193	VH-FW16	0.6363636363636364
ERR346600.1180	VH-FW16	0.6818181818181819
ERR346600.1181	VH-FW9	0.7
ERR346600.1195	VH-FW16	0.6363636363636364
ERR346600.1201	VH-FW16	0.6818181818181819
ERR346600.1190	VH-FW16	0.6818181818181819
ERR346600.1191	VH-FW9	0.65
ERR346600.1199	VH-FW9	0.65
ERR346600.1202	VH-FW9	0.65
ERR346600.1200	VH-FW16	0.6363636363636364
ERR346600.1205	VH-FW17	0.6
ERR346600.1198	VH-FW16	0.6363636363636364
ERR346600.1208	VH-FW16	0.6818181818181819
ERR346600.1209	VH-FW16	0.5909090909090908
ERR346600.1204	VH-FW16	0.5454545454545454
ERR346600.1186	VH-FW16	0.6363636363636364
ERR346600.1196	VH-FW16	0.6818181818181819
ERR346600.1207	VH-FW9	0.65
ERR346600.1216	VH-FW16	0.6818181818181819
ERR346600.1206	VH-FW9	0.65
ERR346600.1214	VH-FW9	0.7
ERR346600.1212	VH-FW16	0.5909090909090908
ERR346600.1219	VH-FW17	0.6
ERR346600.1210	VH-FW9	0.7
ERR346600.1203	VH-FW16	0.6363636363636364
ERR346600.1188	VH-FW9	0.65
ERR346600.1213	VH-FW9	0.7
ERR346600.1221	VH-FW16	0.6363636363636364
ERR346600.1223	VH-FW16	0.6363636363636364
ERR346600.1227	VH-FW17	0.6
ERR346600.1218	VH-FW17	0.65
ERR346600.1211	VH-FW16	0.6363636363636364
ERR346600.1235	VH-FW9	0.65
ERR346600.1217	VH-FW16	0.6363636363636364
ERR346600.1231	VH-FW16	0.6363636363636364
ERR346600.1226	VH-FW17	0.6
ERR346600.1215	VH-FW16	0.6818181818181819
ERR346600.1224	VH-FW16	0.6363636363636364
ERR346600.1230	VH-FW16	0.5909090909090908
ERR346600.1225	VH-FW16	0.6363636363636364
ERR346600.1232	VH-FW9	0.65
ERR346600.1238	VH-FW16	0.6363636363636364
ERR346600.1228	VH-FW16	0.6818181818181819
ERR346600.1229	VH-FW9	0.7
ERR346600.1234	VH-FW17	0.65
ERR346600.1237	VH-FW16	0.6363636363636364
ERR346600.1222	VH-FW16	0.6363636363636364
ERR346600.1236	VH-FW16	0.6818181818181819
ERR346600.1242	VH-FW16	0.6363636363636364
ERR346600.1233	VH-FW9	0.7
ERR346600.1245	VH-FW17	0.65
ERR346600.1239	VH-FW9	0.7
ERR346600.1240	VH-FW16	0.5909090909090908
ERR346600.1241	VH-FW16	0.5909090909090908
ERR346600.1254	VH-FW16	0.6363636363636364
ERR346600.1246	VH-FW16	0.6363636363636364
ERR346600.1247	VH-FW16	0.5454545454545454
ERR346600.1250	VH-FW9	0.65
ERR346600.1244	VH-FW9	0.65
ERR346600.1249	VH-FW16	0.6363636363636364
ERR346600.1252	VH-FW9	0.65
ERR346600.1243	VH-FW16	0.6818181818181819
ERR346600.1264	VH-FW16	0.5909090909090908
ERR346600.1261	VH-FW16	0.6818181818181819
ERR346600.1262	VH-FW9	0.7
ERR346600.1269	VH-FW9	0.65
ERR346600.1248	VH-FW16	0.6818181818181819
ERR346600.1265	VH-FW16	0.5909090909090908
ERR346600.1251	VH-FW9	0.7
ERR346600.1274	VH-FW16	0.6363636363636364
ERR346600.1273	VH-FW16	0.6818181818181819
ERR346600.1256	VH-FW17	0.65
ERR346600.1279	VH-FW16	0.6818181818181819
ERR346600.1253	VH-FW16	0.6818181818181819
ERR346600.1276	VH-FW16	0.6363636363636364
ERR346600.1263	VH-FW16	0.5909090909090908
ERR346600.1258	VH-FW16	0.6363636363636364
ERR346600.1270	VH-FW9	0.65
ERR346600.1266	VH-FW9	0.7
ERR346600.1282	VH-FW16	0.6363636363636364
ERR346600.1272	VH-FW9	0.65
ERR346600.1283	VH-FW16	0.6363636363636364
ERR346600.1271	VH-FW16	0.6818181818181819
ERR346600.1286	VH-FW16	0.6363636363636364
ERR346600.1287	VH-FW17	0.6
ERR346600.1267	VH-FW16	0.6363636363636364
ERR346600.1280	VH-FW16	0.6818181818181819
ERR346600.1275	VH-FW16	0.6363636363636364
ERR346600.1281	VH-FW17	0.65
ERR346600.1291	VH-FW17	0.6
ERR346600.1277	VH-FW17	0.65
ERR346600.1289	VH-FW9	0.7
ERR346600.1288	VH-FW17	0.6
ERR346600.1297	VH-FW17	0.65
ERR346600.1295	VH-FW16	0.6818181818181819
ERR346600.1284	VH-FW17	0.6
ERR346600.1293	VH-FW16	0.6363636363636364
ERR346600.1285	VH-FW17	0.65
ERR346600.1294	VH-FW16	0.6818181818181819
ERR346600.1292	VH-FW9	0.7
ERR346600.1300	VH-FW16	0.6363636363636364
ERR346600.1304	VH-FW17	0.6
ERR346600.1302	VH-FW16	0.6818181818181819
ERR346600.1299	VH-FW9	0.7
ERR346600.1307	VH-FW9	0.65
ERR346600.1308	VH-FW16	0.6818181818181819
ERR346600.1296	VH-FW16	0.5909090909090908
ERR346600.1306	VH-FW9	0.7
ERR346600.1305	VH-FW16	0.6363636363636364
ERR346600.1309	VH-FW16	0.6818181818181819
ERR346600.1313	VH-FW16	0.6818181818181819
ERR346600.1311	VH-FW16	0.6818181818181819
ERR346600.1316	VH-FW16	0.6818181818181819
ERR346600.1319	VH-FW15	0.6
ERR346600.1314	VH-FW17	0.6
ERR346600.1303	VH-FW16	0.6363636363636364
ERR346600.1318	VH-FW9	0.65
ERR346600.1312	VH-FW16	0.5454545454545454
ERR346600.1310	VH-FW9	0.7
ERR346600.1315	VH-FW16	0.6363636363636364
ERR346600.1321	VH-FW9	0.65
ERR346600.1317	VH-FW16	0.6818181818181819
ERR346600.1323	VH-FW17	0.6
ERR346600.1320	VH-FW17	0.65
ERR346600.1333	VH-FW9	0.7
ERR346600.1325	VH-FW9	0.65
ERR346600.1329	VH-FW9	0.65
ERR346600.1326	VH-FW17	0.65
ERR346600.1336	VH-FW17	0.6
ERR346600.1328	VH-FW17	0.6
ERR346600.1330	VH-FW16	0.5909090909090908
ERR346600.1322	VH-FW17	0.6
ERR346600.1335	VH-FW16	0.6363636363636364
ERR346600.1332	VH-FW16	0.6363636363636364
ERR346600.1327	VH-FW16	0.5909090909090908
ERR346600.1334	VH-FW16	0.6818181818181819
ERR346600.1337	VH-FW9	0.7
ERR346600.1340	VH-FW16	0.5909090909090908
ERR346600.1341	VH-FW13	0.44999999999999996
ERR346600.1348	VH-FW16	0.6363636363636364
ERR346600.1338	VH-FW17	0.65
ERR346600.1350	VH-FW17	0.6
ERR346600.1351	VH-FW16	0.6818181818181819
ERR346600.1339	VH-FW16	0.6818181818181819
ERR346600.1342	VH-FW17	0.6
ERR346600.1346	VH-FW16	0.6363636363636364
ERR346600.1345	VH-FW16	0.6818181818181819
ERR346600.1344	VH-FW17	0.6
ERR346600.1358	VH-FW16	0.6818181818181819
ERR346600.1354	VH-FW16	0.5909090909090908
ERR346600.1360	VH-FW16	0.6818181818181819
ERR346600.1363	VH-FW17	0.6
ERR346600.1357	VH-FW9	0.7
ERR346600.1359	VH-FW17	0.65
ERR346600.1355	VH-FW17	0.6
ERR346600.1353	VH-FW9	0.65
ERR346600.1364	VH-FW9	0.7
ERR346600.1362	VH-FW16	0.6818181818181819
ERR346600.1356	VH-FW16	0.6363636363636364
ERR346600.1349	VH-FW16	0.5909090909090908
ERR346600.1371	VH-FW16	0.6363636363636364
ERR346600.1374	VH-FW17	0.65
ERR346600.1366	VH-FW16	0.6363636363636364
ERR346600.1365	VH-FW17	0.6
ERR346600.1367	VH-FW9	0.7
ERR346600.1372	VH-FW16	0.6363636363636364
ERR346600.1377	VH-FW9	0.65
ERR346600.1380	VH-FW9	0.6
ERR346600.1368	VH-FW16	0.6818181818181819
ERR346600.1361	VH-FW9	0.65
ERR346600.1375	VH-FW16	0.6818181818181819
ERR346600.1378	VH-FW16	0.6363636363636364
ERR346600.1383	VH-FW9	0.65
ERR346600.1388	VH-FW9	0.7
ERR346600.1384	VH-FW16	0.6363636363636364
ERR346600.1385	VH-FW17	0.6
ERR346600.1376	VH-FW16	0.6363636363636364
ERR346600.1387	VH-FW9	0.65
ERR346600.1382	VH-FW16	0.6363636363636364
ERR346600.1381	VH-FW16	0.6363636363636364
ERR346600.1390	VH-FW9	0.65
ERR346600.1379	VH-FW16	0.6818181818181819
ERR346600.1373	VH-FW17	0.65
ERR346600.1394	VH-FW16	0.6363636363636364
ERR346600.1392	VH-FW16	0.6818181818181819
ERR346600.1386	VH-FW16	0.6818181818181819
ERR346600.1395	VH-FW16	0.6363636363636364
ERR346600.1397	VH-FW17	0.65
ERR346600.1399	VH-FW17	0.6
ERR346600.1398	VH-FW9	0.7
ERR346600.1391	VH-FW16	0.6818181818181819
ERR346600.1393	VH-FW16	0.6363636363636364
ERR346600.1404	VH-FW19	0.6
ERR346600.1400	VH-FW9	0.7
ERR346600.1396	VH-FW16	0.5909090909090908
ERR346600.1409	VH-FW9	0.7
ERR346600.1402	VH-FW16	0.5909090909090908
ERR346600.1407	VH-FW16	0.6363636363636364
ERR346600.1411	VH-FW17	0.6
ERR346600.1415	VH-FW16	0.6363636363636364
ERR346600.1401	VH-FW17	0.65
ERR346600.1403	VH-FW16	0.5909090909090908
ERR346600.1405	VH-FW16	0.5909090909090908
ERR346600.1412	VH-FW16	0.5909090909090908
ERR346600.1410	VH-FW17	0.65
ERR346600.1414	VH-FW16	0.6818181818181819
ERR346600.1420	VH-FW16	0.6818181818181819
ERR346600.1413	VH-FW16	0.6363636363636364
ERR346600.1416	VH-FW16	0.6363636363636364
ERR346600.1408	VH-FW16	0.6818181818181819
ERR346600.1428	VH-FW9	0.65
ERR346600.1421	VH-FW16	0.6818181818181819
ERR346600.1418	VH-FW16	0.6363636363636364
ERR346600.1423	VH-FW17	0.6
ERR346600.1427	VH-FW15	0.6
ERR346600.1425	VH-FW16	0.6363636363636364
ERR346600.1432	VH-FW16	0.6818181818181819
ERR346600.1424	VH-FW16	0.6363636363636364
